Time,Open,High,Low,Close,Volume
05-07-2024 10:10:25,5620.29,5621.14,5620.04,5620.89,31
05-07-2024 10:10:26,5620.89,5621.32,5620.71,5620.94,2
05-07-2024 10:10:27,5620.94,5621.59,5620.64,5621.52,1
05-07-2024 10:10:28,5621.52,5621.8,5620.94,5620.98,47
05-07-2024 10:10:29,5620.98,5621.78,5620.91,5621.57,6
05-07-2024 10:10:30,5621.57,5621.87,5621.32,5621.53,5
05-07-2024 10:10:31,5621.53,5621.72,5620.92,5621.05,41
05-07-2024 10:10:32,5621.05,5621.72,5620.81,5621.49,42
05-07-2024 10:10:33,5621.49,5622.17,5621.12,5621.86,18
05-07-2024 10:10:34,5621.86,5622,5621.67,5621.98,2
05-07-2024 10:10:35,5621.98,5622.33,5621.71,5621.97,24
05-07-2024 10:10:36,5621.97,5622.1,5621.55,5621.92,9
05-07-2024 10:10:37,5621.92,5622.47,5621.89,5622.25,46
05-07-2024 10:10:38,5622.25,5622.58,5621.77,5621.89,35
05-07-2024 10:10:39,5621.89,5622.46,5621.75,5622.17,21
05-07-2024 10:10:40,5622.17,5622.18,5621.74,5621.79,28
05-07-2024 10:10:41,5621.79,5622.21,5621.4,5621.82,17
05-07-2024 10:10:42,5621.82,5622.09,5621.42,5622.07,25
05-07-2024 10:10:43,5622.07,5622.37,5621.23,5621.47,12
05-07-2024 10:10:44,5621.47,5621.75,5620.93,5621.32,47
05-07-2024 10:10:45,5621.32,5621.36,5621.06,5621.12,7
05-07-2024 10:10:46,5621.12,5621.42,5620.62,5620.71,37
05-07-2024 10:10:47,5620.71,5620.86,5620.21,5620.23,19
05-07-2024 10:10:48,5620.23,5620.53,5619.47,5619.82,37
05-07-2024 10:10:49,5619.82,5620.52,5619.68,5620.15,10
05-07-2024 10:10:50,5620.15,5620.79,5620.09,5620.64,19
05-07-2024 10:10:51,5620.64,5620.88,5620.27,5620.63,2
05-07-2024 10:10:52,5620.63,5620.69,5620.13,5620.5,29
05-07-2024 10:10:53,5620.5,5621.17,5620.24,5620.83,14
05-07-2024 10:10:54,5620.83,5621.08,5620.17,5620.43,30
05-07-2024 10:10:55,5620.43,5620.46,5620.12,5620.22,35
05-07-2024 10:10:56,5620.22,5620.73,5619.97,5620.64,11
05-07-2024 10:10:57,5620.64,5620.85,5620.47,5620.59,30
05-07-2024 10:10:58,5620.59,5621.16,5620.41,5620.99,50
05-07-2024 10:10:59,5620.99,5621.27,5620.86,5620.9,8
05-07-2024 10:11:00,5620.9,5621.45,5620.59,5621.23,7
05-07-2024 10:11:01,5621.23,5621.66,5621.16,5621.28,14
05-07-2024 10:11:02,5621.28,5621.81,5621.17,5621.53,23
05-07-2024 10:11:03,5621.53,5621.9,5621.3,5621.58,43
05-07-2024 10:11:04,5621.58,5621.82,5620.78,5621.02,21
05-07-2024 10:11:05,5621.02,5621.1,5620.62,5620.76,49
05-07-2024 10:11:06,5620.76,5620.79,5620.06,5620.19,32
05-07-2024 10:11:07,5620.19,5620.78,5620.08,5620.52,2
05-07-2024 10:11:08,5620.52,5621.16,5620.43,5620.87,31
05-07-2024 10:11:09,5620.87,5621.07,5620.13,5620.29,16
05-07-2024 10:11:10,5620.29,5620.53,5619.65,5619.95,6
05-07-2024 10:11:11,5619.95,5620.25,5619.41,5619.75,30
05-07-2024 10:11:12,5619.75,5620,5619.09,5619.28,12
05-07-2024 10:11:13,5619.28,5619.78,5619.17,5619.55,31
05-07-2024 10:11:14,5619.55,5620.48,5619.3,5620.1,12
05-07-2024 10:11:15,5620.1,5620.38,5619.51,5619.76,15
05-07-2024 10:11:16,5619.76,5620.69,5619.63,5620.35,22
05-07-2024 10:11:17,5620.35,5620.39,5619.6,5619.79,21
05-07-2024 10:11:18,5619.79,5620.07,5619.39,5620.06,30
05-07-2024 10:11:19,5620.06,5620.35,5619.74,5620.31,37
05-07-2024 10:11:20,5620.31,5620.9,5620.06,5620.68,24
05-07-2024 10:11:21,5620.68,5621.03,5619.81,5620.17,45
05-07-2024 10:11:22,5620.17,5620.23,5619.5,5619.87,25
05-07-2024 10:11:23,5619.87,5620.64,5619.67,5620.25,9
05-07-2024 10:11:24,5620.25,5620.52,5619.9,5620.19,15
05-07-2024 10:11:25,5620.19,5620.38,5619.89,5619.91,36
05-07-2024 10:11:26,5619.91,5620.68,5619.88,5620.36,7
05-07-2024 10:11:27,5620.36,5620.55,5619.98,5620.47,45
05-07-2024 10:11:28,5620.47,5620.54,5620.11,5620.47,49
05-07-2024 10:11:29,5620.47,5620.55,5620.09,5620.49,8
05-07-2024 10:11:30,5620.49,5621.27,5620.38,5620.96,44
05-07-2024 10:11:31,5620.96,5621.07,5620.53,5620.8,30
05-07-2024 10:11:32,5620.8,5621.16,5620.63,5621.1,46
05-07-2024 10:11:33,5621.1,5621.19,5620.71,5621.02,35
05-07-2024 10:11:34,5621.02,5621.56,5620.83,5621.17,14
05-07-2024 10:11:35,5621.17,5621.64,5620.79,5621.51,49
05-07-2024 10:11:36,5621.51,5621.87,5620.6,5620.93,36
05-07-2024 10:11:37,5620.93,5621.34,5620.77,5621.07,49
05-07-2024 10:11:38,5621.07,5621.19,5620.32,5620.66,45
05-07-2024 10:11:39,5620.66,5620.88,5620.2,5620.29,24
05-07-2024 10:11:40,5620.29,5620.54,5619.68,5620.07,19
05-07-2024 10:11:41,5620.07,5620.4,5620.06,5620.34,14
05-07-2024 10:11:42,5620.34,5620.71,5619.64,5619.86,37
05-07-2024 10:11:43,5619.86,5619.92,5619.62,5619.86,38
05-07-2024 10:11:44,5619.86,5620.59,5619.66,5620.3,33
05-07-2024 10:11:45,5620.3,5621.07,5620.11,5620.81,41
05-07-2024 10:11:46,5620.81,5621.62,5620.59,5621.3,5
05-07-2024 10:11:47,5621.3,5621.7,5621.18,5621.44,30
05-07-2024 10:11:48,5621.44,5621.58,5621.09,5621.49,25
05-07-2024 10:11:49,5621.49,5621.67,5621.21,5621.38,35
05-07-2024 10:11:50,5621.38,5621.91,5621.07,5621.69,2
05-07-2024 10:11:51,5621.69,5622.54,5621.55,5622.24,22
05-07-2024 10:11:52,5622.24,5622.74,5622.09,5622.44,10
05-07-2024 10:11:53,5622.44,5622.77,5622.35,5622.6,41
05-07-2024 10:11:54,5622.6,5623.14,5622.53,5623.06,1
05-07-2024 10:11:55,5623.06,5623.07,5622.41,5622.55,11
05-07-2024 10:11:56,5622.55,5622.63,5621.74,5622.01,47
05-07-2024 10:11:57,5622.01,5622.32,5621.3,5621.44,33
05-07-2024 10:11:58,5621.44,5622,5621.11,5621.92,28
05-07-2024 10:11:59,5621.92,5622.04,5621.34,5621.38,33
05-07-2024 10:12:00,5621.38,5621.65,5620.79,5620.81,49
05-07-2024 10:12:01,5620.81,5621.12,5620.34,5620.67,50
05-07-2024 10:12:02,5620.67,5621.04,5620.59,5620.85,48
05-07-2024 10:12:03,5620.85,5621.42,5620.59,5621.28,49
05-07-2024 10:12:04,5621.28,5621.43,5620.99,5621.18,15
05-07-2024 10:12:05,5621.18,5621.34,5620.89,5621.19,14
05-07-2024 10:12:06,5621.19,5621.2,5620.81,5621.15,25
05-07-2024 10:12:07,5621.15,5621.55,5620.65,5620.66,25
05-07-2024 10:12:08,5620.66,5621.16,5620.43,5620.92,25
05-07-2024 10:12:09,5620.92,5621.64,5620.65,5621.36,14
05-07-2024 10:12:10,5621.36,5621.62,5620.94,5620.95,32
05-07-2024 10:12:11,5620.95,5621.54,5620.69,5621.28,40
05-07-2024 10:12:12,5621.28,5621.59,5620.94,5621.5,8
05-07-2024 10:12:13,5621.5,5622.34,5621.39,5622.02,42
05-07-2024 10:12:14,5622.02,5622.14,5621.45,5621.64,36
05-07-2024 10:12:15,5621.64,5621.67,5621.03,5621.2,18
05-07-2024 10:12:16,5621.2,5621.24,5620.67,5621.07,42
05-07-2024 10:12:17,5621.07,5621.27,5620.38,5620.74,8
05-07-2024 10:12:18,5620.74,5621.01,5620.5,5620.73,26
05-07-2024 10:12:19,5620.73,5620.9,5619.93,5620.25,12
05-07-2024 10:12:20,5620.25,5621.01,5619.89,5620.81,44
05-07-2024 10:12:21,5620.81,5621.02,5620.61,5620.75,9
05-07-2024 10:12:22,5620.75,5620.94,5620.35,5620.7,16
05-07-2024 10:12:23,5620.7,5620.95,5620.7,5620.77,25
05-07-2024 10:12:24,5620.77,5621.19,5620.59,5621.17,23
05-07-2024 10:12:25,5621.17,5621.26,5620.74,5621.04,38
05-07-2024 10:12:26,5621.04,5621.78,5620.84,5621.43,45
05-07-2024 10:12:27,5621.43,5621.98,5621.35,5621.84,3
05-07-2024 10:12:28,5621.84,5622.15,5621.18,5621.3,21
05-07-2024 10:12:29,5621.3,5622.16,5621.18,5621.82,43
05-07-2024 10:12:30,5621.82,5622.22,5621.28,5621.42,43
05-07-2024 10:12:31,5621.42,5621.6,5621.02,5621.46,38
05-07-2024 10:12:32,5621.46,5621.57,5620.62,5620.96,33
05-07-2024 10:12:33,5620.96,5621.64,5620.81,5621.37,17
05-07-2024 10:12:34,5621.37,5621.71,5620.84,5621.05,37
05-07-2024 10:12:35,5621.05,5621.05,5620.29,5620.67,36
05-07-2024 10:12:36,5620.67,5620.9,5620.11,5620.18,33
05-07-2024 10:12:37,5620.18,5620.95,5620.06,5620.66,48
05-07-2024 10:12:38,5620.66,5621.18,5620.27,5621.04,46
05-07-2024 10:12:39,5621.04,5621.31,5620.73,5621.31,18
05-07-2024 10:12:40,5621.31,5622.14,5620.93,5621.82,16
05-07-2024 10:12:41,5621.82,5622.5,5621.54,5622.33,26
05-07-2024 10:12:42,5622.33,5623,5621.93,5622.65,1
05-07-2024 10:12:43,5622.65,5623.22,5622.36,5623,46
05-07-2024 10:12:44,5623,5623.64,5622.83,5623.29,28
05-07-2024 10:12:45,5623.29,5623.41,5623.1,5623.34,1
05-07-2024 10:12:46,5623.34,5623.61,5623.01,5623.18,11
05-07-2024 10:12:47,5623.18,5623.64,5622.99,5623.38,29
05-07-2024 10:12:48,5623.38,5623.55,5623.17,5623.41,45
05-07-2024 10:12:49,5623.41,5623.56,5623.41,5623.49,30
05-07-2024 10:12:50,5623.49,5624.1,5623.11,5623.72,16
05-07-2024 10:12:51,5623.72,5624.03,5623.15,5623.23,50
05-07-2024 10:12:52,5623.23,5623.54,5623.05,5623.15,18
05-07-2024 10:12:53,5623.15,5623.47,5622.16,5622.55,20
05-07-2024 10:12:54,5622.55,5622.78,5621.91,5622.3,46
05-07-2024 10:12:55,5622.3,5622.31,5622.06,5622.24,29
05-07-2024 10:12:56,5622.24,5622.51,5622.03,5622.1,3
05-07-2024 10:12:57,5622.1,5622.66,5621.97,5622.55,26
05-07-2024 10:12:58,5622.55,5622.85,5622.35,5622.53,10
05-07-2024 10:12:59,5622.53,5623.39,5622.21,5623.06,7
05-07-2024 10:13:00,5623.06,5623.09,5622.6,5622.77,28
05-07-2024 10:13:01,5622.77,5622.83,5622.19,5622.37,28
05-07-2024 10:13:02,5622.37,5623,5622.31,5622.72,18
05-07-2024 10:13:03,5622.72,5623.18,5622.64,5622.85,11
05-07-2024 10:13:04,5622.85,5623.19,5622.42,5622.65,45
05-07-2024 10:13:05,5622.65,5622.69,5622.33,5622.46,42
05-07-2024 10:13:06,5622.46,5622.77,5622.23,5622.34,37
05-07-2024 10:13:07,5622.34,5622.58,5621.47,5621.86,44
05-07-2024 10:13:08,5621.86,5622.69,5621.55,5622.44,46
05-07-2024 10:13:09,5622.44,5622.51,5621.57,5621.88,46
05-07-2024 10:13:10,5621.88,5622.25,5621.32,5621.45,35
05-07-2024 10:13:11,5621.45,5621.68,5620.97,5621.17,36
05-07-2024 10:13:12,5621.17,5621.66,5621.04,5621.43,34
05-07-2024 10:13:13,5621.43,5621.98,5621.16,5621.71,39
05-07-2024 10:13:14,5621.71,5622.2,5621.69,5622.18,44
05-07-2024 10:13:15,5622.18,5622.23,5621.74,5621.8,38
05-07-2024 10:13:16,5621.8,5622.36,5621.45,5622.3,39
05-07-2024 10:13:17,5622.3,5622.53,5621.95,5622.36,19
05-07-2024 10:13:18,5622.36,5622.41,5621.63,5621.87,12
05-07-2024 10:13:19,5621.87,5622.01,5621.23,5621.42,15
05-07-2024 10:13:20,5621.42,5621.46,5620.78,5621.09,17
05-07-2024 10:13:21,5621.09,5621.45,5620.99,5621.02,17
05-07-2024 10:13:22,5621.02,5621.33,5620.91,5620.95,19
05-07-2024 10:13:23,5620.95,5621.1,5620.11,5620.45,20
05-07-2024 10:13:24,5620.45,5621,5620.4,5620.82,49
05-07-2024 10:13:25,5620.82,5621.73,5620.59,5621.37,11
05-07-2024 10:13:26,5621.37,5622.1,5621.21,5621.84,35
05-07-2024 10:13:27,5621.84,5621.88,5621.39,5621.74,37
05-07-2024 10:13:28,5621.74,5621.87,5621.02,5621.42,11
05-07-2024 10:13:29,5621.42,5621.86,5621.28,5621.72,2
05-07-2024 10:13:30,5621.72,5621.86,5621.41,5621.73,15
05-07-2024 10:13:31,5621.73,5621.86,5621.01,5621.16,41
05-07-2024 10:13:32,5621.16,5621.5,5620.99,5621.32,41
05-07-2024 10:13:33,5621.32,5621.66,5620.71,5620.81,39
05-07-2024 10:13:34,5620.81,5621.51,5620.45,5621.23,39
05-07-2024 10:13:35,5621.23,5621.59,5620.38,5620.78,4
05-07-2024 10:13:36,5620.78,5621.58,5620.53,5621.29,33
05-07-2024 10:13:37,5621.29,5621.41,5620.81,5620.95,12
05-07-2024 10:13:38,5620.95,5621.21,5620.48,5620.75,9
05-07-2024 10:13:39,5620.75,5620.93,5620.4,5620.7,38
05-07-2024 10:13:40,5620.7,5621.26,5620.3,5620.91,21
05-07-2024 10:13:41,5620.91,5621.3,5619.97,5620.32,31
05-07-2024 10:13:42,5620.32,5620.96,5620.08,5620.85,6
05-07-2024 10:13:43,5620.85,5621.15,5619.89,5620.29,3
05-07-2024 10:13:44,5620.29,5621.11,5620.21,5620.74,41
05-07-2024 10:13:45,5620.74,5621.22,5620.71,5620.9,24
05-07-2024 10:13:46,5620.9,5621.05,5620.86,5620.87,37
05-07-2024 10:13:47,5620.87,5621.31,5620.58,5621.28,13
05-07-2024 10:13:48,5621.28,5621.56,5620.97,5621.07,3
05-07-2024 10:13:49,5621.07,5621.45,5620.76,5620.96,44
05-07-2024 10:13:50,5620.96,5621.19,5620.24,5620.39,8
05-07-2024 10:13:51,5620.39,5620.79,5620.23,5620.24,9
05-07-2024 10:13:52,5620.24,5620.9,5619.84,5620.78,44
05-07-2024 10:13:53,5620.78,5621.2,5620.61,5621.15,49
05-07-2024 10:13:54,5621.15,5622.03,5620.91,5621.64,50
05-07-2024 10:13:55,5621.64,5621.92,5621.31,5621.89,33
05-07-2024 10:13:56,5621.89,5622.33,5621.75,5622.11,21
05-07-2024 10:13:57,5622.11,5622.37,5621.61,5621.62,5
05-07-2024 10:13:58,5621.62,5622.22,5621.39,5622.13,25
05-07-2024 10:13:59,5622.13,5622.57,5621.78,5622.35,27
05-07-2024 10:14:00,5622.35,5622.67,5621.85,5621.91,6
05-07-2024 10:14:01,5621.91,5622.07,5621.1,5621.34,27
05-07-2024 10:14:02,5621.34,5622.04,5621.24,5621.93,41
05-07-2024 10:14:03,5621.93,5622.73,5621.86,5622.36,41
05-07-2024 10:14:04,5622.36,5622.48,5621.88,5622.18,45
05-07-2024 10:14:05,5622.18,5623.08,5621.86,5622.71,29
05-07-2024 10:14:06,5622.71,5623.31,5622.69,5623.3,31
05-07-2024 10:14:07,5623.3,5623.51,5623,5623.4,3
05-07-2024 10:14:08,5623.4,5624.06,5623.12,5623.79,12
05-07-2024 10:14:09,5623.79,5623.98,5623.72,5623.75,10
05-07-2024 10:14:10,5623.75,5624.33,5623.58,5624.03,13
05-07-2024 10:14:11,5624.03,5624.26,5623.73,5623.8,19
05-07-2024 10:14:12,5623.8,5624.2,5623.5,5624.18,43
05-07-2024 10:14:13,5624.18,5624.32,5623.7,5624.03,46
05-07-2024 10:14:14,5624.03,5624.55,5623.69,5624.21,30
05-07-2024 10:14:15,5624.21,5624.57,5623.65,5623.83,34
05-07-2024 10:14:16,5623.83,5623.84,5623.36,5623.54,48
05-07-2024 10:14:17,5623.54,5624.21,5623.33,5624,17
05-07-2024 10:14:18,5624,5624.3,5623.73,5623.87,43
05-07-2024 10:14:19,5623.87,5624.02,5623.52,5623.85,6
05-07-2024 10:14:20,5623.85,5623.91,5623.16,5623.55,43
05-07-2024 10:14:21,5623.55,5624.37,5623.4,5623.99,15
05-07-2024 10:14:22,5623.99,5624.66,5623.74,5624.35,24
05-07-2024 10:14:23,5624.35,5624.88,5624.05,5624.84,31
05-07-2024 10:14:24,5624.84,5625.47,5624.51,5625.07,9
05-07-2024 10:14:25,5625.07,5625.12,5624.69,5624.94,38
05-07-2024 10:14:26,5624.94,5625.12,5624.69,5624.85,48
05-07-2024 10:14:27,5624.85,5625.15,5624.49,5624.52,39
05-07-2024 10:14:28,5624.52,5625.24,5624.16,5624.94,27
05-07-2024 10:14:29,5624.94,5625.11,5624.59,5624.98,2
05-07-2024 10:14:30,5624.98,5625.51,5624.62,5625.51,44
05-07-2024 10:14:31,5625.51,5625.55,5624.81,5625.09,48
05-07-2024 10:14:32,5625.09,5625.25,5624.91,5625.08,24
05-07-2024 10:14:33,5625.08,5625.51,5624.73,5625.27,49
05-07-2024 10:14:34,5625.27,5626.23,5625.06,5625.84,17
05-07-2024 10:14:35,5625.84,5625.93,5625.01,5625.26,32
05-07-2024 10:14:36,5625.26,5625.66,5624.91,5625.55,8
05-07-2024 10:14:37,5625.55,5625.67,5625,5625.11,18
05-07-2024 10:14:38,5625.11,5625.58,5625.05,5625.53,31
05-07-2024 10:14:39,5625.53,5626.06,5625.44,5626.04,21
05-07-2024 10:14:40,5626.04,5626.36,5625.38,5625.7,26
05-07-2024 10:14:41,5625.7,5625.75,5625.08,5625.37,23
05-07-2024 10:14:42,5625.37,5625.93,5625.28,5625.55,16
05-07-2024 10:14:43,5625.55,5625.95,5625.19,5625.67,28
05-07-2024 10:14:44,5625.67,5625.75,5625.42,5625.48,31
05-07-2024 10:14:45,5625.48,5625.58,5625,5625.39,45
05-07-2024 10:14:46,5625.39,5625.6,5625.01,5625.22,33
05-07-2024 10:14:47,5625.22,5625.61,5624.97,5625.25,32
05-07-2024 10:14:48,5625.25,5625.79,5624.95,5625.6,39
05-07-2024 10:14:49,5625.6,5625.83,5625.14,5625.19,18
05-07-2024 10:14:50,5625.19,5625.45,5624.99,5625.27,46
05-07-2024 10:14:51,5625.27,5625.51,5624.44,5624.8,48
05-07-2024 10:14:52,5624.8,5625.14,5624.4,5625.02,34
05-07-2024 10:14:53,5625.02,5625.76,5625.01,5625.41,16
05-07-2024 10:14:54,5625.41,5625.51,5625.13,5625.51,30
05-07-2024 10:14:55,5625.51,5626.17,5625.48,5626.07,2
05-07-2024 10:14:56,5626.07,5626.18,5625.67,5625.93,43
05-07-2024 10:14:57,5625.93,5626.31,5625.51,5625.9,38
05-07-2024 10:14:58,5625.9,5626.21,5625.28,5625.52,17
05-07-2024 10:14:59,5625.52,5625.76,5625.1,5625.36,41
05-07-2024 10:15:00,5625.36,5625.48,5624.74,5624.89,45
05-07-2024 10:15:01,5624.89,5625.45,5624.6,5625.07,46
05-07-2024 10:15:02,5625.07,5625.83,5624.86,5625.46,48
05-07-2024 10:15:03,5625.46,5625.83,5625.07,5625.62,46
05-07-2024 10:15:04,5625.62,5626.22,5625.38,5625.93,12
05-07-2024 10:15:05,5625.93,5626.6,5625.7,5626.25,27
05-07-2024 10:15:06,5626.25,5626.85,5626.13,5626.81,6
05-07-2024 10:15:07,5626.81,5627.08,5626.51,5626.96,27
05-07-2024 10:15:08,5626.96,5627.18,5626.8,5627.13,2
05-07-2024 10:15:09,5627.13,5627.31,5626.75,5627.22,2
05-07-2024 10:15:10,5627.22,5627.67,5627.08,5627.5,21
05-07-2024 10:15:11,5627.5,5628.08,5627.36,5627.79,50
05-07-2024 10:15:12,5627.79,5628.43,5627.57,5628.1,25
05-07-2024 10:15:13,5628.1,5628.16,5627.52,5627.76,31
05-07-2024 10:15:14,5627.76,5627.87,5627.47,5627.58,12
05-07-2024 10:15:15,5627.58,5627.82,5626.67,5626.99,12
05-07-2024 10:15:16,5626.99,5627.02,5626.3,5626.5,3
05-07-2024 10:15:17,5626.5,5626.78,5626.31,5626.51,4
05-07-2024 10:15:18,5626.51,5627.25,5626.38,5626.92,48
05-07-2024 10:15:19,5626.92,5627.26,5626.4,5626.69,8
05-07-2024 10:15:20,5626.69,5626.7,5626.1,5626.31,22
05-07-2024 10:15:21,5626.31,5626.51,5626.02,5626.39,33
05-07-2024 10:15:22,5626.39,5626.66,5625.94,5626.26,32
05-07-2024 10:15:23,5626.26,5626.95,5626.16,5626.78,14
05-07-2024 10:15:24,5626.78,5626.86,5626.38,5626.44,8
05-07-2024 10:15:25,5626.44,5626.57,5625.98,5626.29,15
05-07-2024 10:15:26,5626.29,5626.57,5625.91,5626.43,39
05-07-2024 10:15:27,5626.43,5626.87,5626.07,5626.69,42
05-07-2024 10:15:28,5626.69,5626.86,5626.36,5626.73,30
05-07-2024 10:15:29,5626.73,5626.95,5626.57,5626.62,45
05-07-2024 10:15:30,5626.62,5626.88,5626.1,5626.48,30
05-07-2024 10:15:31,5626.48,5626.52,5626.21,5626.27,27
05-07-2024 10:15:32,5626.27,5626.4,5625.96,5626.09,5
05-07-2024 10:15:33,5626.09,5626.2,5625.37,5625.7,2
05-07-2024 10:15:34,5625.7,5626.27,5625.65,5626.24,49
05-07-2024 10:15:35,5626.24,5626.32,5625.73,5625.82,23
05-07-2024 10:15:36,5625.82,5626.17,5625.58,5625.88,23
05-07-2024 10:15:37,5625.88,5626.35,5625.52,5626.01,34
05-07-2024 10:15:38,5626.01,5626.09,5625.54,5625.94,32
05-07-2024 10:15:39,5625.94,5626.38,5625.67,5626.05,15
05-07-2024 10:15:40,5626.05,5626.54,5625.89,5626.39,38
05-07-2024 10:15:41,5626.39,5626.83,5626.04,5626.54,26
05-07-2024 10:15:42,5626.54,5626.72,5626.17,5626.48,21
05-07-2024 10:15:43,5626.48,5626.55,5626.15,5626.29,50
05-07-2024 10:15:44,5626.29,5626.64,5625.96,5625.98,33
05-07-2024 10:15:45,5625.98,5626.32,5625.52,5625.85,41
05-07-2024 10:15:46,5625.85,5626.21,5625.82,5626.08,15
05-07-2024 10:15:47,5626.08,5626.34,5625.94,5626.13,31
05-07-2024 10:15:48,5626.13,5626.24,5625.52,5625.71,35
05-07-2024 10:15:49,5625.71,5625.83,5625.27,5625.43,22
05-07-2024 10:15:50,5625.43,5625.51,5624.91,5625.11,32
05-07-2024 10:15:51,5625.11,5625.35,5624.77,5625.12,6
05-07-2024 10:15:52,5625.12,5625.8,5625.02,5625.49,36
05-07-2024 10:15:53,5625.49,5626.29,5625.23,5625.92,7
05-07-2024 10:15:54,5625.92,5626.2,5625.11,5625.38,10
05-07-2024 10:15:55,5625.38,5625.56,5624.79,5624.83,8
05-07-2024 10:15:56,5624.83,5625.28,5624.65,5625.15,39
05-07-2024 10:15:57,5625.15,5625.29,5625.07,5625.08,48
05-07-2024 10:15:58,5625.08,5625.41,5624.42,5624.51,30
05-07-2024 10:15:59,5624.51,5624.77,5624.32,5624.6,13
05-07-2024 10:16:00,5624.6,5625.41,5624.44,5625.07,15
05-07-2024 10:16:01,5625.07,5625.6,5624.7,5625.39,24
05-07-2024 10:16:02,5625.39,5625.98,5625.12,5625.95,22
05-07-2024 10:16:03,5625.95,5626.33,5625.71,5625.72,40
05-07-2024 10:16:04,5625.72,5626.07,5625.62,5625.79,12
05-07-2024 10:16:05,5625.79,5626.5,5625.61,5626.25,17
05-07-2024 10:16:06,5626.25,5626.35,5625.7,5625.73,39
05-07-2024 10:16:07,5625.73,5625.79,5625.03,5625.16,1
05-07-2024 10:16:08,5625.16,5625.22,5624.37,5624.74,8
05-07-2024 10:16:09,5624.74,5625.05,5624.53,5624.99,20
05-07-2024 10:16:10,5624.99,5625.26,5624.33,5624.49,1
05-07-2024 10:16:11,5624.49,5624.82,5624.11,5624.24,35
05-07-2024 10:16:12,5624.24,5624.32,5623.84,5624.09,27
05-07-2024 10:16:13,5624.09,5624.17,5623.21,5623.49,23
05-07-2024 10:16:14,5623.49,5624.04,5623.33,5623.91,47
05-07-2024 10:16:15,5623.91,5624.03,5623.07,5623.47,11
05-07-2024 10:16:16,5623.47,5624.02,5623.29,5623.87,49
05-07-2024 10:16:17,5623.87,5623.99,5623.02,5623.4,13
05-07-2024 10:16:18,5623.4,5623.7,5623.16,5623.19,8
05-07-2024 10:16:19,5623.19,5623.53,5622.95,5623.34,9
05-07-2024 10:16:20,5623.34,5623.99,5623.34,5623.76,39
05-07-2024 10:16:21,5623.76,5623.97,5623.03,5623.23,8
05-07-2024 10:16:22,5623.23,5623.35,5622.8,5622.91,34
05-07-2024 10:16:23,5622.91,5623.27,5622.67,5623.24,14
05-07-2024 10:16:24,5623.24,5623.54,5622.58,5622.86,46
05-07-2024 10:16:25,5622.86,5623.27,5622.49,5622.87,42
05-07-2024 10:16:26,5622.87,5623.16,5622.48,5622.79,43
05-07-2024 10:16:27,5622.79,5622.97,5622.36,5622.75,46
05-07-2024 10:16:28,5622.75,5623.35,5622.49,5623.02,4
05-07-2024 10:16:29,5623.02,5623.74,5622.92,5623.4,33
05-07-2024 10:16:30,5623.4,5623.71,5622.96,5623.07,41
05-07-2024 10:16:31,5623.07,5623.56,5622.74,5623.2,40
05-07-2024 10:16:32,5623.2,5623.45,5622.45,5622.78,32
05-07-2024 10:16:33,5622.78,5623.56,5622.64,5623.25,21
05-07-2024 10:16:34,5623.25,5623.7,5623.06,5623.48,12
05-07-2024 10:16:35,5623.48,5624.24,5623.14,5624.04,42
05-07-2024 10:16:36,5624.04,5624.42,5623.57,5623.93,1
05-07-2024 10:16:37,5623.93,5624.28,5623.18,5623.58,36
05-07-2024 10:16:38,5623.58,5623.85,5623.36,5623.51,41
05-07-2024 10:16:39,5623.51,5624.03,5623.32,5624.02,13
05-07-2024 10:16:40,5624.02,5624.64,5623.98,5624.49,25
05-07-2024 10:16:41,5624.49,5624.96,5624.18,5624.83,43
05-07-2024 10:16:42,5624.83,5625.32,5624.61,5625.23,10
05-07-2024 10:16:43,5625.23,5625.45,5625.02,5625.36,46
05-07-2024 10:16:44,5625.36,5625.48,5625.01,5625.02,28
05-07-2024 10:16:45,5625.02,5625.71,5624.76,5625.33,20
05-07-2024 10:16:46,5625.33,5625.66,5624.91,5625.14,22
05-07-2024 10:16:47,5625.14,5625.92,5624.78,5625.59,46
05-07-2024 10:16:48,5625.59,5625.99,5624.78,5625.06,38
05-07-2024 10:16:49,5625.06,5625.45,5624.88,5625.26,11
05-07-2024 10:16:50,5625.26,5625.65,5624.68,5624.87,10
05-07-2024 10:16:51,5624.87,5625.33,5624.53,5625.01,40
05-07-2024 10:16:52,5625.01,5625.09,5624.16,5624.45,40
05-07-2024 10:16:53,5624.45,5625.05,5624.27,5624.73,44
05-07-2024 10:16:54,5624.73,5624.84,5623.85,5624.21,7
05-07-2024 10:16:55,5624.21,5625.1,5624.19,5624.79,10
05-07-2024 10:16:56,5624.79,5625.45,5624.74,5625.07,34
05-07-2024 10:16:57,5625.07,5625.2,5624.86,5624.91,3
05-07-2024 10:16:58,5624.91,5624.99,5624.25,5624.42,48
05-07-2024 10:16:59,5624.42,5624.95,5624.4,5624.64,18
05-07-2024 10:17:00,5624.64,5625.27,5624.4,5625.07,41
05-07-2024 10:17:01,5625.07,5625.1,5624.27,5624.67,7
05-07-2024 10:17:02,5624.67,5624.7,5624.31,5624.59,47
05-07-2024 10:17:03,5624.59,5625.01,5624.38,5625,15
05-07-2024 10:17:04,5625,5625.37,5624.47,5624.58,30
